title,image,upc,price,url
Right Gear – Hanging 6″ x 6″ Double-Sided Chalkboard – Pre-Priced $4.99,https://image.hjcloseouts.com/wp-content/uploads/2020/11/chalkboard1-600x600.jpg,UPC: ,$2.00,https://www.hjcloseouts.com/product/right-gear-hanging-6-x-6-double-sided-chalkboard-pre-priced-4-99/
Prom “A Night to Remember” Scrapbook Picture Frame,https://image.hjcloseouts.com/wp-content/uploads/2019/09/promphotoframe-600x600.jpg,UPC: 672299039698,$3.00,https://www.hjcloseouts.com/product/prom-a-night-to-remember-scrapbook-picture-frame/
"Party Balloon Arch Kit Balloon Garland kit, 115 Pieces",https://image.hjcloseouts.com/wp-content/uploads/2020/08/partyballoonkit-600x600.jpg,UPC: 704817368109,$3.50,https://www.hjcloseouts.com/product/party-balloon-arch-kit-balloon-garland-kit-115-pieces/
Pack of 6 NASCAR Note Cards with Envelopes,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Pack-of-6-NASCAR-Note-Cards-with-Envelopes-600x600.jpg,UPC: 672299209312,$0.31,https://www.hjcloseouts.com/product/pack-of-6-nascar-note-cards-with-envelopes/
Officially Licensed NHL Detroit Red Wings Neoprene Bottle Suit Koozie Holder,https://image.hjcloseouts.com/wp-content/uploads/2019/08/detroitbottlesuit-600x600.jpg,UPC: 672299374768,$2.50,https://www.hjcloseouts.com/product/officially-licensed-nhl-detroit-red-wings-neoprene-bottle-suit-koozie-holder/
Novelty Holiday Halloween Graphic Sunglasses,https://image.hjcloseouts.com/wp-content/uploads/2019/09/sunglasseshalloween-scaled-600x600.jpg,UPC: 672299260559,$1.50,https://www.hjcloseouts.com/product/novelty-holiday-halloween-graphic-sunglasses/
Novelty Holiday Christmas Santa Graphic Sunglasses,https://image.hjcloseouts.com/wp-content/uploads/2019/11/Santa-Christmas-Sunglasses-600x600.jpg,UPC: 026816777318,$1.50,https://www.hjcloseouts.com/product/novelty-holiday-christmas-santa-graphic-sunglasses-copy/
Novelty Beef Steak Meat Show Cap – 1 Size Fits All,https://image.hjcloseouts.com/wp-content/uploads/2019/09/meatshowercap-600x600.jpg,UPC: 672299059931,$2.00,https://www.hjcloseouts.com/product/novelty-beef-steak-meat-show-cap-1-size-fits-all/
NHL PHOENIX COYOTES LED LIGHT-UP HOCKEY WAND,https://image.hjcloseouts.com/wp-content/uploads/2019/09/coyotes-600x600.jpg,UPC: 672299366565,$1.00,https://www.hjcloseouts.com/product/nhl-phoenix-coyotes-led-light-up-hockey-wand/
Novelty “I Love Her” Graphic Sunglasses,https://image.hjcloseouts.com/wp-content/uploads/2019/08/sunglassesiloveher-scaled-600x600.jpg,UPC: 672299036437,$1.50,https://www.hjcloseouts.com/product/novelty-i-love-her-graphic-sunglasses-2/
“Drink Like A Champion Today” Sign – Measures 12″ x 18″,https://image.hjcloseouts.com/wp-content/uploads/2019/09/drinklikechampion-600x600.jpg,UPC: 672299295353,$3.00,https://www.hjcloseouts.com/product/drink-like-a-champion-today-sign-measures-12-x-18/
Netted Curling ribbon,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Netted-Curling-Ribbon-600x600.jpg,UPC: 672299429826,$0.40,https://www.hjcloseouts.com/product/netted-curling-ribbon/
NHL FLORIDA PANTHERS LED LIGHT-UP HOCKEY WAND,https://image.hjcloseouts.com/wp-content/uploads/2019/09/panthers-600x600.jpg,UPC: 672299194823,$1.00,https://www.hjcloseouts.com/product/nhl-florida-panthers-led-light-up-hockey-wand/
Neopolitan Dots Paper Shopping Bag with Handles – Measures 16″ x 6″ x 12″,https://image.hjcloseouts.com/wp-content/uploads/2019/09/neopolitandotslarge-600x600.jpg,UPC: 672299313866,$0.40,https://www.hjcloseouts.com/product/neopolitan-dots-paper-shopping-bag-with-handles-measures-16%e2%80%b3-x-6%e2%80%b3-x-12%e2%80%b3/
Misprint Imprinted Mini Spiral Notebooks Item#081879,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Misprint-Imprinted-Mini-Spiral-Notebooks-600x600.jpg,UPC: 672299062443,$0.18,https://www.hjcloseouts.com/product/misprint-imprinted-mini-spiral-notebooks-item081879/
LED Patriotic Light Wand with Polyester USA Flag Attached,https://image.hjcloseouts.com/wp-content/uploads/2019/08/patrioticflagled-600x600.jpg,UPC: 672299009622,$1.50,https://www.hjcloseouts.com/product/led-patriotic-light-wand-with-polyester-usa-flag-attached/
Justen Products Decorative Candy Cane Gift Ornaments,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Justen-ornament_red_green-600x600.jpg,UPC: 672299046108,$0.50,https://www.hjcloseouts.com/product/justen-products-decorative-candy-cane-gift-ornaments/
Hearts Themed Party Pennant Banner – 11″ x 4 Yards,https://image.hjcloseouts.com/wp-content/uploads/2019/08/flagbanner-600x600.jpg,UPC: 672299249011,$0.50,https://www.hjcloseouts.com/product/hearts-themed-party-pennant-banner-11-x-4-yards/
Happy Birthday Rainbow Balloons 41″ Banner,https://image.hjcloseouts.com/wp-content/uploads/2019/08/happybirthdayballoonbanner-600x600.jpg,UPC: 672299222700,$1.25,https://www.hjcloseouts.com/product/happy-birthday-rainbow-balloons-41-banner/
Happy Birthday Pennant Banner 12ft,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Happybirthdayflagbanner-600x600.jpg,UPC: 672299487628,$1.25,https://www.hjcloseouts.com/product/happy-birthday-pennant-banner-12ft/
Football Party Card Picture Frame with Easel – Holds a 4″ x 6″ Photo,https://image.hjcloseouts.com/wp-content/uploads/2019/08/partycardfootball-600x600.jpg,UPC: 672299123175,$0.35,https://www.hjcloseouts.com/product/football-party-card-picture-frame-with-easel-holds-a-4%e2%80%b3-x-6%e2%80%b3-photo/
Feliz Navidad Christmas Card with 20 Song CD in Spanish,https://image.hjcloseouts.com/wp-content/uploads/2019/09/feliznavidadcd-600x600.jpg,UPC: 672299481930,$0.75,https://www.hjcloseouts.com/product/feliz-navidad-christmas-card-with-20-song-cd-in-spanish/
Fancy Silver Shatter Resistant Ball Christmas Ornament – Minor Blemishes,https://image.hjcloseouts.com/wp-content/uploads/2019/08/ornamentsilver-600x600.jpg,UPC: 672299171299,$0.35,https://www.hjcloseouts.com/product/fancy-silver-shatter-resistant-ball-christmas-ornament-minor-blemishes/
Cobble Creek Set of 3 Mazel Gift Bags,https://image.hjcloseouts.com/wp-content/uploads/2019/11/mazelgiftbag-600x600.jpg,UPC: ,$2.00,https://www.hjcloseouts.com/product/cobble-creek-set-of-3-mazel-gift-bags/
Classic Red Santa Hat White Faux Fur Trim,https://image.hjcloseouts.com/wp-content/uploads/2019/09/christmashatred-600x600.jpg,UPC: ,$1.50,https://www.hjcloseouts.com/product/classic-red-santa-hat-white-faux-fur-trim/
Ceramic Pumpkin Girl Tealight Candle Holder,https://image.hjcloseouts.com/wp-content/uploads/2019/09/pumpkincandleholder-600x600.jpg,UPC: 672299263970,$0.75,https://www.hjcloseouts.com/product/ceramic-pumpkin-girl-tealight-candle-holder/
BULK LOT PRICE! Assorted Color Shatter Resistant Christmas Ornaments – Minor Blemishes,https://image.hjcloseouts.com/wp-content/uploads/2019/08/bulkornaments-600x600.jpg,UPC: 672299038226,$0.30,https://www.hjcloseouts.com/product/bulk-lot-price-assorted-color-shatter-resistant-christmas-ornaments-minor-blemishes/
Baseball Vinyl Drawstring Cinch Backpack – Minor Blemishes – Only 85 cents each,https://image.hjcloseouts.com/wp-content/uploads/2019/08/baseballbag-600x600.jpg,UPC: 672299380950,$0.85,https://www.hjcloseouts.com/product/baseball-vinyl-drawstring-cinch-backpack-minor-blemishes-only-85-cents-each-3/
Baseball Party Card Picture Frame with Easel – Holds a 4″ x 6″ Photo,https://image.hjcloseouts.com/wp-content/uploads/2019/08/partycardbaseball-600x600.jpg,UPC: 672299326224,$0.35,https://www.hjcloseouts.com/product/baseball-party-card-picture-frame-with-easel-holds-a-4%e2%80%b3-x-6%e2%80%b3-photo/
Baby Girl Theme Gift Bag – 9″ x 7″ x 4″ Item#91514G,https://image.hjcloseouts.com/wp-content/uploads/2019/08/giftbagbabygirl-360x6101-600x600.jpg,UPC: 672299358447,$0.35,https://www.hjcloseouts.com/product/baby-girl-theme-gift-bag-9%e2%80%b3-x-7%e2%80%b3-x-4%e2%80%b3-item91514g/
Baby Boy Theme Gift Bag – 9″ x 7″ x 4″ Item#91514B,https://image.hjcloseouts.com/wp-content/uploads/2019/08/giftbagbabyboy-360x6101-600x600.jpg,UPC: 672299156265,$0.35,https://www.hjcloseouts.com/product/baby-boy-theme-gift-bag-9%e2%80%b3-x-7%e2%80%b3-x-4%e2%80%b3-item91514b/
Asst Large Valentine’s Day Greeting Cards (9″ x 7″),https://image.hjcloseouts.com/wp-content/uploads/2020/11/vdaycards-600x600.jpg,UPC: 739205718389,$0.75,https://www.hjcloseouts.com/product/asst-large-valentines-day-greeting-cards-9-x-7-2/
Assorted Valentine’s Day 10″ Gift Bag Sets – Only $1.75/Set,https://image.hjcloseouts.com/wp-content/uploads/2021/01/vdaygiftbag-600x600.jpg,UPC: 739205720825,$1.75,https://www.hjcloseouts.com/product/assorted-valentines-day-10-gift-bag-sets-only-1-75-set/
Asst Large Mother’s Day Greeting Cards (9″ X 7″),https://image.hjcloseouts.com/wp-content/uploads/2020/11/mothersday-600x600.jpg,UPC: 739205718662,$0.75,https://www.hjcloseouts.com/product/asst-large-mothers-day-greeting-cards-9%e2%80%b3-x-7%e2%80%b3-3/
Assorted Misprint Handy Hugger Can Cooler Koozies,https://image.hjcloseouts.com/wp-content/uploads/2019/08/misprintkoozies-600x600.jpg,UPC: 672299037465,$0.20,https://www.hjcloseouts.com/product/assorted-misprint-handy-hugger-can-cooler-koozies/
Assorted Mother’s Day 10″ Gift Bag Sets – Only $1.75/Set,https://image.hjcloseouts.com/wp-content/uploads/2021/01/mothersdaygiftbag-600x600.jpg,UPC: 739205300928,$1.75,https://www.hjcloseouts.com/product/assorted-mothers-day-10-gift-bag-sets-only-1-75-set/
Assorted Color Feather Hair Extensions,https://image.hjcloseouts.com/wp-content/uploads/2019/08/feathers-600x600.jpg,UPC: 672299172586,$0.27,https://www.hjcloseouts.com/product/assorted-color-feather-hair-extensions/
American Greetings DesignWare Flower Design Wedding Card Box – Measures 13″ x 8.375″,https://image.hjcloseouts.com/wp-content/uploads/2019/08/weddingcardbox-600x600.jpg,UPC: 672299398030,$1.00,https://www.hjcloseouts.com/product/american-greetings-designware-flower-design-wedding-card-box-measures-13-x-8-375/
5-Pack Peace & Love Gift Bags & Tags – Only $1.50/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/peacegiftbags-600x600.jpg,UPC: 672299012998,$1.50,https://www.hjcloseouts.com/product/5-pack-peace-love-gift-bags-tags-only-1-50-pack/
5-Pack Fiesta Gift Bags & Tags – Only $1.50/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/fiestagiftbag-600x600.jpg,UPC: 672299082229,$1.50,https://www.hjcloseouts.com/product/5-pack-fiesta-gift-bags-tags-only-1-50-pack/
5- Pack White LED Party Balloons – Only 65 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2021/01/ledballoons-600x600.jpg,UPC: 9421905643023,$0.65,https://www.hjcloseouts.com/product/5-pack-white-led-party-balloons-only-65-cents-pack/
3 Pack Curling Ribbon Kegs – Over 65 Feet Long x 3/8″ Wide – Item #2007-136C36 – Only 50 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/2007136C-36-600x600.jpg,UPC: 672299348035,$0.50,https://www.hjcloseouts.com/product/3-pack-curling-ribbon-kegs-over-65-feet-long-x-3-8-wide-item-2007-136c36-only-50-cents-pack-2/
3 Pack Holiday Gift Bags & Tags – Only $1.50/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/holidaygiftbagandtagsset-600x600.jpg,UPC: 672299463493,$1.50,https://www.hjcloseouts.com/product/3-pack-holiday-gift-bags-tags-only-1-50-pack/
“Girls Wanna Have Fun” Photo Mouse Pad – Holds one 6″x4″ Photo,https://image.hjcloseouts.com/wp-content/uploads/2019/08/mousepadgirlswannahavefun-600x600.jpg,UPC: 672299057074,$1.50,https://www.hjcloseouts.com/product/girls-wanna-have-fun-photo-mouse-pad-holds-one-6x4-photo/
125-Pack Assorted Color Party Balloons (12-inch) – Only $2.00/Pack,https://image.hjcloseouts.com/wp-content/uploads/2020/11/balloons125-600x600.jpg,UPC: 707486976873,$2.00,https://www.hjcloseouts.com/product/125-pack-assorted-color-party-balloons-12-inch-only-2-00-pack/
“Merry Christmas” Felt Stocking – Measures 16″ Tall x 10″ Wide – Pre-Priced $7.99,https://image.hjcloseouts.com/wp-content/uploads/2019/10/christmasstocking-600x600.jpg,UPC: 739205720375,$0.85,https://www.hjcloseouts.com/product/merry-christmas-felt-stocking-measures-16-tall-x-10-wide-pre-priced-7-99/
“It’s a Girl” Towel Treat Cake Pop – 8″ Pink Washcloth,https://image.hjcloseouts.com/wp-content/uploads/2019/10/toweltreatitsagirl-600x600.jpg,UPC: 672299423008,$1.00,https://www.hjcloseouts.com/product/its-a-girl-towel-treat-cake-pop-8%e2%80%b3-pink-washcloth/
Wholesale Mary Engelbreit Full Set #’s Collectors Magnets,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Mary-Engelbreit-Full-Set-Collectors-Magnets-600x600.jpg,UPC: 672299174740,$0.63,https://www.hjcloseouts.com/product/wholesale-mary-engelbreit-full-set-s-collectors-magnets/
Wholesale Novelty Light-Up LED Flashing Hip-Hop Sign,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Novelty-Light-Up-LED-Flashing-Hip-Hop-Sign-600x600.jpg,UPC: 672299061057,$1.50,https://www.hjcloseouts.com/product/wholesale-novelty-light-up-led-flashing-hip-hop-sign/
Wholesale Lion King School Memories Spiral Notebook 9.5″ x 7″,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Lion-King-School-Memories-Spiral-Notebook-9.5-Inch-x-7-Inch-600x600.jpg,UPC: 672299361836,$0.63,https://www.hjcloseouts.com/product/wholesale-lion-king-school-memories-spiral-notebook-9-5-x-7/
Wholesale Licensed MLB Detroit Tigers Twist-Up Crayons – 8 Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Licensed-MLB-Detroit-Tigers-Twist-Up-Crayons-8-Pack-600x600.jpg,UPC: 672299150904,$1.25,https://www.hjcloseouts.com/product/wholesale-licensed-mlb-detroit-tigers-twist-up-crayons-8-pack/
Wholesale Kidz Med Whistle Watch Peak Flow Asthma Monitor,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Kidz-Med-Whistle-Watch-Peak-Flow-Asthma-Monitor-600x600.jpg,UPC: 672299320222,$2.50,https://www.hjcloseouts.com/product/wholesale-kidz-med-whistle-watch-peak-flow-asthma-monitor-2/
Wholesale Kidco On/Off Door Finger Protector,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Surplus-Inventory-Kidco-On-or-Off-Door-Finger-Protector-600x600.jpg,UPC: 672299043541,$1.00,https://www.hjcloseouts.com/product/wholesale-kidco-on-off-door-finger-protector/
Wholesale Exciting Crazy Bones Sports Game in a Foil Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/09/H-and-J-Liquidation-Exciting-Crazy-Bones-Sports-Game-in-a-Foil-Pack-600x600.jpg,UPC: 672299192591,$0.50,https://www.hjcloseouts.com/product/wholesale-exciting-crazy-bones-sports-game-in-a-foil-pack/
Wholesale DesignWare Wizard Sticker Sheet,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Lowest-price-DesignWare-Wizard-Sticker-600x600.jpg,UPC: 672299218154,$0.31,https://www.hjcloseouts.com/product/wholesale-designware-wizard-sticker-sheet/
Wholesale DesignWare Tattoo Tatouages Party Animals Temporary Tatoo Sheets,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Backyardigans-tattoos-Nickelodeon-scaled-600x600.jpg,UPC: 672299328341,$0.31,https://www.hjcloseouts.com/product/wholesale-designware-tattoo-tatouages-party-animals-temporary-tatoo-sheets-2/
Wholesale DesignWare Wizard Decorated Paper Streamer,https://image.hjcloseouts.com/wp-content/uploads/2019/08/H-and-J-liquidation-DesignWare-Wizard-Decorated-Paper-Streamer-600x600.jpg,UPC: 672299392397,$0.31,https://www.hjcloseouts.com/product/wholesale-designware-wizard-decorated-paper-streamer/
Wholesale DesignWare Pink & Paisley Pack of 8 Decorative Party Hats,https://image.hjcloseouts.com/wp-content/uploads/2019/08/DesignWare-Pink-Paisley-Pack-of-8-Decorative-Party-Hats-600x600.jpg,UPC: 672299460195,$0.38,https://www.hjcloseouts.com/product/wholesale-designware-pink-paisley-pack-of-8-decorative-party-hats/
Wholesale Butterfly Metal Shoe Lace Charm Set,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Lowest-Price-Butterfly-Metal-Shoe-Lace-Charm-Set-600x600.jpg,UPC: 672299169265,$0.38,https://www.hjcloseouts.com/product/wholesale-butterfly-metal-shoe-lace-charm-set/
White Silicone Slap Bracelet with Quartz Watch – Battery needs to be Replaced,https://image.hjcloseouts.com/wp-content/uploads/2019/08/slapwatch1-360x2782-600x600.jpg,UPC: 672299023659,$1.00,https://www.hjcloseouts.com/product/white-silicone-slap-bracelet-with-quartz-watch-battery-needs-to-be-replaced/
Wave Bubbles Glove Toy – Assorted Characters,https://image.hjcloseouts.com/wp-content/uploads/2020/05/wavebubbles.jpg-600x600.jpg,UPC: 672299091122,$0.62,https://www.hjcloseouts.com/product/wave-bubbles-glove-toy-assorted-characters/
Unicorn Pool Float Raft for Adults & kids,https://image.hjcloseouts.com/wp-content/uploads/2020/07/unicornpoolfloat-600x600.jpg,UPC: 739205305282,$6.00,https://www.hjcloseouts.com/product/unicorn-pool-float-raft-for-adults-kids/
TEMPORARY JEAN TATTOOS,https://image.hjcloseouts.com/wp-content/uploads/2019/08/jean-600x600.jpg,UPC: 672299496255,$0.30,https://www.hjcloseouts.com/product/temporary-jean-tattoos-2/
Tumble ‘n Teach Educational Telling Time Inflatable Cube,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Wholesale-Tumble-n-Teach-Educational-Telling-Time-Inflatable-Cube-600x600.jpg,UPC: 672299153950,$1.25,https://www.hjcloseouts.com/product/tumble-n-teach-educational-telling-time-inflatable-cube/
Think IQ Wooden Brain Teaser Puzzles – Pre-Priced $9.99- Only $1.00 each,https://image.hjcloseouts.com/wp-content/uploads/2020/06/thinkiqpuzzle1.png-600x600.jpg,UPC: 739205305213,$1.00,https://www.hjcloseouts.com/product/think-iq-wooden-brain-teaser-puzzles/
Wholesale Coil Style Memo and Note Holder with Alligator Clip – Blue Circle Shape,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Liquidation-Coil-Style-Memo-and-Note-Holder-with-Alligator-Clip-Blue-Circle-Shape-600x600.jpg,UPC: 672299068889,$0.31,https://www.hjcloseouts.com/product/wholesale-coil-style-memo-and-note-holder-with-alligator-clip-blue-circle-shape/
Wholesale Cherished Moments Kids Stationary – Boxed,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Cherished-Moments-Kids-Stationary-Boxed-600x600.jpg,UPC: 672299167049,$0.39,https://www.hjcloseouts.com/product/wholesale-cherished-moments-kids-stationary-boxed/
Wholesale Blue Plastic Desk Accessory Paper Holder,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Office-Supply-for-Resale-Blue-Plastic-Desk-Accessory-Paper-Holder-600x600.jpg,UPC: 672299076723,$0.44,https://www.hjcloseouts.com/product/wholesale-blue-plastic-desk-accessory-paper-holder/
Wholesale Red Plastic Desk Accessory Paper Holder,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Bulk-Office-Supply-Red-Plastic-Desk-Accessory-Paper-Holder-600x600.jpg,UPC: 672299131125,$0.44,https://www.hjcloseouts.com/product/wholesale-red-plastic-desk-accessory-paper-holder/
Wholesale Clear Vinyl ID Badge Holder with Swivel Badge Clip and Safety Pin,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Clear-Vinyl-ID-Badge-Holder-with-Swivel-Badge-Clip-and-Safety-Pin-600x600.jpg,UPC: 672299131026,$0.19,https://www.hjcloseouts.com/product/wholesale-clear-vinyl-id-badge-holder-with-swivel-badge-clip-and-safety-pin/
Classy Silver Metal Business Card Holder for Men,https://image.hjcloseouts.com/wp-content/uploads/2019/09/businesscardholder-600x600.jpg,UPC: 672299131514,$1.25,https://www.hjcloseouts.com/product/classy-silver-metal-business-card-holder-for-men/
Smart Novelty Pack Of 6 Soft Cloth Books #SN-CLBKS-6 – Only $4.00/Set,https://image.hjcloseouts.com/wp-content/uploads/2020/11/fabricbooks-600x600.jpg,UPC: 749531994548,$4.00,https://www.hjcloseouts.com/product/smart-novelty-pack-of-6-soft-cloth-books-sn-clbks-4-only-4-00-set/
Simmons Contoured Plush 100% Cotton Woven Terry Cloth Changing Pad Cover,https://image.hjcloseouts.com/wp-content/uploads/2019/08/contour-changing-pad-cover-600x600.jpg,UPC: 672299309067,$2.00,https://www.hjcloseouts.com/product/simmons-contoured-plush-100-cotton-woven-terry-cloth-changing-pad-cover/
Sensory Buckle Pillow Fine Motor Development Toy Activity for Children,https://image.hjcloseouts.com/wp-content/uploads/2020/12/mmkchewies-600x600.jpg,UPC: ,$6.00,https://www.hjcloseouts.com/product/sensory-buckle-pillow-fine-motor-development-toy-activity-for-children/
SeaWorld 20″ Animal Grabber Toy – Rock Hopper Penquin,https://image.hjcloseouts.com/wp-content/uploads/2019/08/animalgrabberpenquinpincher-600x600.jpg,UPC: 672299430204,$1.50,https://www.hjcloseouts.com/product/seaworld-20-animal-grabber-toy-rock-hopper-penquin/
"Swicherz Assorted Flagz – The Stickable, Switchable Toy (Copy)",https://image.hjcloseouts.com/wp-content/uploads/2019/09/Swicherz-Assorted-Flagz-The-Stickable-Switchable-Toy-600x600.jpg,UPC: 672299407534,$0.50,https://www.hjcloseouts.com/product/swicherz-assorted-flagz-the-stickable-switchable-toy-copy/
SeaWorld 20″ Animal Grabber Toy – Beluga Whale,https://image.hjcloseouts.com/wp-content/uploads/2019/08/animalgrabberbeluga-600x600.jpg,UPC: 672299219465,$1.50,https://www.hjcloseouts.com/product/seaworld-20-animal-grabber-toy-beluga-whale/
SeaWorld 20″ Animal Grabber Toy – Emperor Penquin,https://image.hjcloseouts.com/wp-content/uploads/2019/08/animalgrabberpenquinemperor-600x600.jpg,UPC: 672299259782,$1.50,https://www.hjcloseouts.com/product/seaworld-20-animal-grabber-toy-emperor-penquin/
SAVVI Temporary Glitter Girl Tattoo Sheets (includes 8 Tattoos/Sheet) Made in the USA!,https://image.hjcloseouts.com/wp-content/uploads/2019/08/glittertattoos-600x600.jpg,UPC: 672299485211,$0.60,https://www.hjcloseouts.com/product/savvi-temporary-glitter-girl-tattoo-sheets-includes-8-tattoos-sheet-made-in-the-usa/
Rocky and Bullwinkle – Natasha Rubber Picture Frame Magnet,https://image.hjcloseouts.com/wp-content/uploads/2019/09/natahsa-600x600.jpg,UPC: 672299263635,$0.50,https://www.hjcloseouts.com/product/rocky-and-bullwinkle-natasha-rubber-picture-frame-magnet/
Punch Out Space Magnet Sheet,https://image.hjcloseouts.com/wp-content/uploads/2019/09/spacemagnets-600x600.jpg,UPC: 672299321526,$0.50,https://www.hjcloseouts.com/product/punch-out-space-magnet-sheet/
Portable Diaper Bag Caddy Organizer by Baby NewYork,https://image.hjcloseouts.com/wp-content/uploads/2019/08/babycaddy-600x600.jpg,UPC: 672299285682,$6.00,https://www.hjcloseouts.com/product/portable-diaper-bag-caddy-organizer-by-baby-newyork/
Patriotic Temporary Tattoo Sheet (includes 35 Tattoos/Sheet) Made in the USA! – Only 60 Cents/Sheet,https://image.hjcloseouts.com/wp-content/uploads/2019/08/patriotic-tattoos-1-600x600.jpg,UPC: 672299262409,$0.65,https://www.hjcloseouts.com/product/patriotic-temporary-tattoo-sheet-includes-35-tattoos-sheet-made-in-the-usa-only-60-cents-sheet/
Pack of 8 – Wizard Themed Thank You Notes with Envelopes – Only 50 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/wizardthankyou-600x600.jpg,UPC: 672299141506,$0.50,https://www.hjcloseouts.com/product/pack-of-8-wizard-themed-thank-you-notes-with-envelopes-only-50-cents-pack/
"Pack of 4 Crayons – Red, Yellow, Blue and Green – “The Rock” – Only 10 Cents/Pack",https://image.hjcloseouts.com/wp-content/uploads/2019/08/crayonsrock-600x600.jpg,UPC: 672299053939,$0.09,https://www.hjcloseouts.com/product/pack-of-4-crayons-red-yellow-blue-and-green-the-rock-only-10-cents-pack/
Officially Licensed NFL Bleacher Creature Wind-Up Toy – Joe Flacco,https://image.hjcloseouts.com/wp-content/uploads/2019/08/joeflacco-600x600.jpg,UPC: 672299005020,$2.00,https://www.hjcloseouts.com/product/officially-licensed-nfl-bleacher-creature-wind-up-toy-joe-flacco/
Blank Cherry Wood Award Plaque,https://image.hjcloseouts.com/wp-content/uploads/2019/08/woodplaque-600x600.jpg,UPC: 672299351752,$4.68,https://www.hjcloseouts.com/product/blank-cherry-wood-award-plaque/
Pack of 30 – Looney Tunes Lunch Notes Only 50 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/09/looneytunes-600x600.jpg,UPC: 672299145504,$0.50,https://www.hjcloseouts.com/product/pack-of-30-looney-tunes-lunch-notes-only-50-cents-pack/
Pack of 48 – Chenille Kraft 8″ Stems Pipe Cleaners (Assorted Colors) – Only $1.00/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Pipe-Cleaners-600x600.jpg,UPC: 672299355705,$1.00,https://www.hjcloseouts.com/product/pack-of-48-chenille-kraft-8-stems-pipe-cleaners-assorted-colors-only-1-00-pack/
Officially Licensed NFL Bleacher Creature Wind-Up Toy – Tom Brady,https://image.hjcloseouts.com/wp-content/uploads/2019/09/tombrady-600x600.jpg,UPC: 672299466081,$2.00,https://www.hjcloseouts.com/product/officially-licensed-nfl-bleacher-creature-wind-up-toy-tom-brady-2/
Wholesale Retractable Sharpie Green Highlighter – Chisel Tip,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Bulk-Office-Supplies-Retractable-Sharpie-Green-Highlighter-600x600.jpg,UPC: 672299495272,$0.50,https://www.hjcloseouts.com/product/wholesale-retractable-sharpie-green-highlighter-chisel-tip/
Novelty Neon Color Zipper Bracelets,https://image.hjcloseouts.com/wp-content/uploads/2019/08/zipperbracelet3-600x600.jpg,UPC: 672299169333,$0.40,https://www.hjcloseouts.com/product/novelty-neon-color-zipper-bracelets/
Novelty Light Up Soccer Headband,https://image.hjcloseouts.com/wp-content/uploads/2019/09/headbandsoccer-600x600.jpg,UPC: 672299131781,$2.00,https://www.hjcloseouts.com/product/novelty-light-up-soccer-headband/
"NFL New York Jets 4pk Study Kit on Blister Card – Pencil, Eraser, Pencil Sharpener, Spiral Notebook",https://image.hjcloseouts.com/wp-content/uploads/2019/08/jetsstudykit-600x600.jpg,UPC: 672299001022,$2.00,https://www.hjcloseouts.com/product/nfl-new-york-jets-4pk-study-kit-on-blister-card-pencil-eraser-pencil-sharpener-spiral-notebook/
Novelty Light Up Baseball Headband,https://image.hjcloseouts.com/wp-content/uploads/2019/09/headbandbaseball-600x600.jpg,UPC: 672299335264,$2.00,https://www.hjcloseouts.com/product/novelty-light-up-baseball-headband/
"NFL New York Jets 4pk Stationary Set on Blister Card – Pencil Pouch, Ruler, Pencil Sharpener, Eraser",https://image.hjcloseouts.com/wp-content/uploads/2019/09/stationarysetjets-600x600.jpg,UPC: 672299155374,$2.00,https://www.hjcloseouts.com/product/nfl-new-york-jets-4pk-stationary-set-on-blister-card-pencil-pouch-ruler-pencil-sharpener-eraser/
