id,name,sku,upc,url_key,image,description,special_price,regular_price,tier_prices,min price,categories,status
41095,Fashion Pink Adjustable Nylon Dog Harness,DI559,731015261895,fashion-pink-adjustable-nylon-dog-harness,"https://www.koleimports.com/media/catalog/product/D/I/DI559.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Walk your dog in style with this Fashion Pink Adjustable Nylon Dog Harness featuring a durable nylon harness in a fun, stylish design. Harness has a durable plastic squeeze buckle and a strong metal collar connector ring. Comes in assorted styles: pink with purple stripe, pink and black checkered and pink with lime green dots. Comes packaged with a hang tag.,Fashion Pink Adjustable Nylon Dog Harness,",,1.54,"1.29,1.17",1.17,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
28785,Single Pet Auto Seat Cover,OD990,731015212101,single-pet-auto-seat-cover,"https://www.koleimports.com/media/catalog/product/O/D/OD990_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Protect your car seats from dirt and scratches with this convenient Single Pet Auto Seat Cover featuring sturdy water-resistant nylon construction with a secure fit. Includes a built-in pocket that holds toys, treats and more and an adjustable strap. Fits most vehicles with headrests. Easily folds when not in use. Measures approximately 45"" x 21.5"". Comes packaged in an individual box.  Box measures approximately 8.875"" x 2.125"" x 12.625"". ,Single Pet Auto Seat Cover,",,6.51,"5.42,4.93",4.93,"Pet Supplies, Pet Furniture",IN_STOCK
31126,Jumbo Tennis Ball with Rope Dog Toy,OF658,731015219391,jumbo-tennis-ball-with-rope-dog-toy,"https://www.koleimports.com/media/catalog/product/O/F/OF658_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for fetching, tossing and gnawing, this Jumbo Tennis Ball with Rope Dog Toy features an oversized durable tennis ball with a paw print accent and a cotton rope going through it with a looped handle for easy tossing and tugging. Ball measures approximately 4"" in diameter. Comes in assorted colors. Comes packaged to a hanging panel.,Jumbo Tennis Ball with Rope Dog Toy,",,2.46,"2.05,1.86",1.86,"Pet Supplies, Pet Toys",IN_STOCK
45677,Heavy Duty Braided Rope Dog Pull Toy,DI604,731015273539,heavy-duty-braided-rope-dog-pull-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI604.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","The Heavy Duty Braided Rope Pull Toy is specially made for large breed dogs to chew and gnaw.  Rope is knotted and twisted with a colorful cotton blend making it a perfect tug of war toy for you and your pet. Besides keeping your dog active, the cotton fibers also help oral hygiene by flossing your furbaby's teeth. Rope comes packaged on a high-quality hanging panel. Approximate rope measurements are 28"" from end to end.,Heavy Duty Braided Rope Dog Pull Toy,",,5.64,"4.7,4.27",4.27,"Pet Supplies, Pet Toys",IN_STOCK
37780,Striped Mice Cat Toys Set,GR165,731015241170,striped-mice-cat-toys-set,"https://www.koleimports.com/media/catalog/product/G/R/GR165_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great fun for you and your cat, this 2-piece Striped Mice Cat Toys Set features colorful cord-wrapped mice with rattling beads inside to entice cats. Each mouse measures approximately 3"" long (excluding tail). Comes in assorted colors. Comes packaged in a clam shell.,Striped Mice Cat Toys Set,",,1.08,"0.9,0.82",0.82,"Pet Supplies, Pet Toys",IN_STOCK
19139,Dog Toy with Handle,OC148,731015189229,dog-toy-with-handle,"https://www.koleimports.com/media/catalog/product/O/C/OC148_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for playing fetch and a great way to keep your pet active, this  Dog Toy with Handle also makes a great training tool. Dog toys are made of nylon and come in assorted colors such as orange or blue. Comes packaged with a hang tag.,Dog Toy with Handle,Juguete Para Mascota/Perro",,1.61,"1.34,1.22",1.22,"Pet Supplies, Pet Toys",IN_STOCK
45736,Plush Ball Dog Chew Toy,DI620,731015274147,plush-ball-dog-chew-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI620.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Pet Products Plush Ball Dog Chew Toy with a squeaky feature is super gentle and fun for your doggy. Ideal for tossing, fetching, and gnawing - the plush is packed with hours of action and fun. It is excellent to entertain your dog while home alone. It comes in assorted color: blue, lime, pink, and brown. The plush bone is approximately 4.25"" in diameter and comes packaged with a header card for display. ,Plush Ball Dog Chew Toy,",,1.47,"1.22,1.11",1.11,"Pet Supplies, Pet Toys",IN_STOCK
44546,As Seen on TV Lucky Leash Harness L/XL in Countertop Display,BH616,814387023633,as-seen-on-tv-lucky-leash-harness-l-xl-in-countertop-display,"https://www.koleimports.com/media/catalog/product/B/H/BH616-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Lucky Leash is a convenient solution for busy pet owners. The 2-in-1 retractable leash and magnetic harness help you spend less time searching for lost leashes, and more time with your furry friend! Magnetic telescopic cord and hand strap make this a very convenient combo! Fits most Large/X-Large dogs, ranging from 36 - 80 lbs.",,2.5,,2.5,"Closeouts, Pet Supplies, Collars, Leashes & Harnesses, Specials, Collections",IN_STOCK
6567,Figure 8 Multi-Colored Rope Dog Toy,DI058,731015055111,figure-8-multi-colored-rope-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI058_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep pets fit and healthy while having fun with this Figure 8 Multi-Colored Rope Dog Toy. It helps control plaque by brushing teeth and flossing gums while pet plays. Great for playing fetch or tug-of-war! It is made with durable multi-colored cotton rope and a sturdy plastic center. Measures approximately 10.5"" long. Comes packaged with a wrap around.,Figure 8 Multi-Colored Rope Dog Toy,Juguete Para Mascota/Perro",,1.19,"0.99,0.9",0.9,"Pet Supplies, Pet Toys",IN_STOCK
49388,Plastic Pet Scoop,FD293,076753705608,plastic-pet-scoop,"https://www.koleimports.com/media/catalog/product/F/D/FD293.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230",,,0.78,"0.65,0.59",0.59,"Closeouts, Pet Supplies, Pet Cleanup, Specials",IN_STOCK
38712,Candy Shape Dog Rope Toy,OS958,731015250899,candy-shape-dog-rope-toy,"https://www.koleimports.com/media/catalog/product/O/S/OS958-2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for tossing and tugging, this sweet Candy Shape Dog Rope Toy features a soft plush roll candy shape with a corduroy covering and woven nylon strips and knotted cotton rope at each end. Measures approximately 15.5"" long x 3.25"" wide. Comes in assorted colors: green and pink. Comes packaged with a hang tag.,Candy Shape Dog Rope Toy,",,3.35,"2.79,2.54",2.54,"Pet Supplies, Pet Toys",IN_STOCK
28744,Long Body Giraffe Plush Dog Toy,OD948,731015211661,long-body-giraffe-plush-dog-toy,"https://www.koleimports.com/media/catalog/product/O/D/OD948.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Dogs will love this unique Long Body Giraffe Plush Dog Toy featuring a friendly giraffe with an extra long corduroy body and a plush head, feet and tail. Great for tossing and fetching. Measures approximately 25.5"" long. Includes a nylon hook at the top. Comes packaged on a hanging panel.,Long Body Giraffe Plush Dog Toy,",,5.16,"4.3,3.91",3.91,"Closeouts, Pet Supplies, Pet Toys",IN_STOCK
6723,Non-Spill Dog Bowl,DI384,731015105106,non-spill-dog-bowl,"https://www.koleimports.com/media/catalog/product/D/I/DI384-17840_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Sized just right for large meals, this Non-Spill Dog Bowl features a durable plastic bowl with sloping sides that make it easy for dogs to lap up every morsel. Bowl is easy to clean and holds approximately 48 ounces. Comes in assorted colors. Measures approximately 9.75"" in diameter with a 2.75"" depth. Comes loose.,Non-Spill Dog Bowl,Tazon Para Mascota/Perro",,1.29,"1.08,0.98",0.98,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
26214,Animal Characters Dog Squeak Toys Countertop Display,DI339,731015204571,animal-characters-dog-squeak-toys-countertop-display,"https://www.koleimports.com/media/catalog/product/D/I/DI339_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep your dog entertained with these fun assorted Animal Characters Dog Squeak Toys featuring lively, detailed round hippos, sheep, monkeys and cats that easily squeak when squeezed. Toys measure approximately 3""-3.5"" in diameter. Countertop display comes with 48 pieces.,Animal Characters Dog Squeak Toys Countertop Display,",,0.95,,0.95,"Pet Supplies, Pet Toys",IN_STOCK
45674,Large Squeak Dog Toy,DI601,731015273508,large-squeak-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI601.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Dogs will love pulling, chewing and playing fetch with this Large Squeak Toy. Helps keep dog from boredom and destructive behavior. Squeaker helps mentally stimulate your dog while also providing physical exercise. Toy is made of polyester. Comes packaged with a hangtag. Measures approximately 11"" wide and 2"" thick.,Large Squeak Dog Toy,",,4.05,"3.38,3.07",3.07,"Closeouts, Pet Supplies, Pet Toys, Specials",IN_STOCK
43990,Medium Cooling Dog Collar,DI583,731015247233,medium-cooling-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI583.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Medium Cooling Dog Collar is perfect for hot summer days for your buddy. Wrap it around your dog's neck and secure it with its hook and loop closure. The cooling collar is approximately 17.50"" x 3"" in size. Fits most medium dogs. Comes packaged in an insert hanging panel.,Medium Cooling Dog Collar,",,3.01,"2.51,2.28",2.28,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
43989,Large Cooling Dog Collar,DI582,731015247226,large-cooling-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI582.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Large Cooling Dog Collar is perfect for hot summer days for your buddy. Wrap it around your dog's neck and secure it with its hook and loop closure. The cooling collar is approximately 25.25"" x 3"" in size. Fits most large dogs. Comes packaged in an insert hanging panel.,Large Cooling Dog Collar,",,4.13,"3.44,3.13",3.13,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
6698,Happy Face Dog Collar,DI320,731015090877,happy-face-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI320_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for accessorizing, this dog collar is made of durable nylon printed with a fun happy face print. It is adjustable in length and clips on easily. Each collar measures 19"" long when fully extended and can be shortened to 12"" to fit smaller dogs. Measures approximately 3/4"" wide. Comes in assorted colors. Comes packaged to a tie card.,Happy Face Dog Collar,Collar Para Mascota/Perro",,0.92,"0.77,0.7",0.7,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45655,Hanging Cat Scratcher with Feather Tease Toy,DI599,731015273485,hanging-cat-scratcher-with-feather-tease-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI599-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Hanging Cat Scratcher with Feather Tease Toy,",,4.55,"3.8,3.45",3.45,"Closeouts, Pet Supplies, Pet Toys, Specials",IN_STOCK
7248,Self Warming Pet Cushion,FD091,731015194766,self-warming-pet-cushion,"https://www.koleimports.com/media/catalog/product/F/D/FD091-3.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Make your pet comfortable with this cozy Self Warming Pet Cushion featuring a thermo-reflective inner layer that radiates warmth back to your pet, a soft simulated sheepskin cover and a non-slip base. No cords to plug in and zero electricity costs. Machine washable cover. Measures approximately 18"" x 25"". Comes packaged in an individual box.  Box measures approximately 13.25"" x 2.25"" x 11"".,Self Warming Pet Cushion,Colchon Para Mascota",,10.01,"8.34,7.58",7.58,"Pet Supplies, Pet Furniture",IN_STOCK
6527,Dog Tie-Out Chain,DI012,731015004294,dog-tie-out-chain,"https://www.koleimports.com/media/catalog/product/D/I/DI012.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for all kinds of dogs, this Tie-Out Chain is rust resistant and made with galvanized metal. Measures approximately 8' long. Comes packaged in a poly bag with a header card.,Dog Tie-Out Chain,Cadena Para Mascota",,1.94,"1.62,1.47",1.47,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45507,Dog Rope,DI589,731015272693,dog-rope,"https://www.koleimports.com/media/catalog/product/D/I/DI589.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Your puppy and/or adult dog are guaranteed to love this Dog Rope Toy! The rope is blue and white and is the perfect size for medium or large dogs. The rope comes packaged in a hanging clamshell, with the clamshell wrapped around the thin part of the rope. On the sides of the rope are two big balls of knotted rope to weigh down the toy. This is a great starter toy for first-time pet parents who don't know where to start with doggy toys. ,Dog Rope,",,3.15,"2.63,2.39",2.39,"Pet Supplies, Pet Toys",IN_STOCK
6629,Pet Waste Disposal Bags,DI155,731015078073,pet-waste-disposal-bags,"https://www.koleimports.com/media/catalog/product/D/I/DI155_2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for those who love their pets but not the mess they leave behind, this 50-piece Pet Waste Disposal Bags Set provides a sanitary way to clean up and dispose of pet waste. Bags have easy tie handles for fast and secure disposal. Bags comes in an easy dispensing box. Keep away from babies and small children. Each bag is approximately 13"" long with handles and 7"" wide. Comes packaged in a hanging box.  Box measures approximately 4.5"" x 1"" x 9"".,Pet Waste Disposal Bags,BOLSA PARA DESECHOS DE MASCOTA",,1.4,"1.17,1.06",1.06,"Pet Supplies, Pet Cleanup",IN_STOCK
45676,Large Round Squeak Dog Toy,DI603,731015273522,large-round-squeak-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI603.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Dogs will love pulling, chewing and playing fetch with this Large Round Squeak Toy.  Helps keep dog from boredom and destructive behavior. Toy is made of polyester. Comes packaged with a hangtag. Measures approximately 9.5"" wide and 2"" thick.,Large Round Squeak Dog Toy,",,4.9,"4.08,3.71",3.71,"Pet Supplies, Pet Toys",IN_STOCK
6719,Reflective Woven Dog Collar,DI377,731015103010,reflective-woven-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI377-19278_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","A great pet accessory for those who walk pets in early morning or late hours, this Adjustable Reflective Dog Collar helps make sure motorists see you and your pet. Collar is durable nylon with reflective plastic, a metal leash ring and a sturdy side-squeeze latch. Measures approximately 14"" long when opened. Comes in assorted colors. Comes packaged with a hang tag.,Reflective Woven Dog Collar,Collar Para Mascota/Perro",,0.99,"0.83,0.75",0.75,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
33103,Woven Figure Eight Dog Rope Toy,OL390,731015228911,woven-figure-eight-dog-rope-toy,"https://www.koleimports.com/media/catalog/product/O/L/OL390.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for fetching, tossing and gnawing, this Woven Figure Eight Dog Rope Toy features a strong, densely woven rope in a twisted shape with a plastic reinforcement in the middle to handle even the toughest dogs. Comes in assorted colors. Measures approximately 12.5"" long x 4.75"" wide at widest point. Comes packaged to a hanging panel.",,3.08,"2.57,2.34",2.34,"Closeouts, Pet Supplies, Pet Toys, Specials",IN_STOCK
43991,Small Cooling Dog Collar,DI584,731015247240,small-cooling-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI584.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Small Cooling Dog Collar is perfect for hot summer days for your buddy. Wrap it around your dog's neck and secure it with its hook and loop closure. The cooling collar is approximately 11.75"" x 2.25"" in size. Fits most small dogs. Comes packaged in an insert hanging panel. ,Small Cooling Dog Collar,",,2.1,"1.75,1.59",1.59,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45675,Large Bone Squeak Dog Toy,DI602,731015273515,large-bone-squeak-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI602.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Dogs will love pulling, chewing and playing fetch with this Large Bone Squeak Toy. Helps keep dog from boredom and destructive behavior. Toy is made of polyester. Comes packaged with a hangtag. Measures approximately 16.5"" long.,Large Bone Squeak Dog Toy,",,4.9,"4.08,3.71",3.71,"Pet Supplies, Pet Toys",IN_STOCK
28726,Large Black Dog Collar,OD933,731015211517,large-black-dog-collar,"https://www.koleimports.com/media/catalog/product/O/D/OD933.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for large size breeds, this attractive Large Black Dog Collar features a black imitation leather collar accented with white stitching and a silver tone metal buckle and rivets. Measures approximately 24"" long x 1.25"" wide. Comes packaged to a hang tag.,Large Black Dog Collar,",,3.83,"3.19,2.9",2.9,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
6645,Rubber Spike Dog Balls,DI176,731015081417,rubber-spike-dog-balls,"https://www.koleimports.com/media/catalog/product/D/I/DI176.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for playing and exercising pets, this 2-piece Rubber Spike Dog Balls Set features rubber balls with spikes that are soft yet sturdy and offer an easy grip for dog's teeth. Comes in assorted colors. Each ball measures approximately 3"" in diameter. Comes packaged in a net bag with a hang tag.,Rubber Spike Dog Balls,Pelotas De Hule Para Perro",,1.33,"1.11,1.01",1.01,"Pet Supplies, Pet Toys",IN_STOCK
30251,Colorful Knotted Pet Rope Toy with Handle,OF415,731015215393,colorful-knotted-pet-rope-toy-with-handle,"https://www.koleimports.com/media/catalog/product/O/F/OF415.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for fetching, tossing and gnawing, this Colorful Knotted Pet Rope Toy features a colorful cotton and twine rope toy with a large wrapped knot, two small knots and a loop handle on one end. Measures approximately 12"" long. Comes packaged to a tie card.,Colorful Knotted Pet Rope Toy with Handle,",,2.24,"1.87,1.7",1.7,"Closeouts, Pet Supplies, Pet Toys, Specials",IN_STOCK
45735,Colorful Carrot Dog Chew Toy,DI619,731015274130,colorful-carrot-dog-chew-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI619-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Pet Product Colorful Carrot Dog Chew Toy provides hours of fun for your best friend. The durable plastic carrot dog toy features an animated carrot with a crown and bow tie. It will satisfy a dog's natural urge to chew. Great for fetching, tossing and tugging. Measures approximately 7"" x 2"" in size. Comes in assorted colors: pink, violet, blue, and green. It comes packaged with a header card for display.,Colorful Carrot Dog Chew Toy,",,1.68,"1.4,1.27",1.27,"Pet Supplies, Pet Toys",IN_STOCK
28718,Tie-Out Stake & Cable,OD925,731015211432,tie-out-stake-cable,"https://www.koleimports.com/media/catalog/product/O/D/OD925.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Securely keep your dog from running wild with this Tie-Out Stake & Cable featuring a 16"" strong metal coiled stake and a 15' plastic-covered metal cable with metal clips. For medium dogs up to 50 pounds. Comes packaged to a tie card.,Tie-Out Stake & Cable,",,7.26,"6.05,5.5",5.5,"Closeouts, Pet Supplies, Collars, Leashes & Harnesses, Specials",IN_STOCK
6677,Dog Rope Toy with Plastic Ball,DI235,731015167388,dog-rope-toy-with-plastic-ball,"https://www.koleimports.com/media/catalog/product/D/I/DI235_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for tugging or fetching, this unique dog toy is a fun addition for your pet's collection. Rope is twisted with a knotted handle and a small plastic ball attached at the end. Measures approximately 20"" long. Comes packaged with a hang tag.,Dog Rope Toy with Plastic Ball,Cuerda Con Pelota Para Mascota",,1.47,"1.22,1.11",1.11,"Pet Supplies, Pet Toys",IN_STOCK
31363,Plush Dog Shaped Cat Scratch Pad with Dangle Toy,OF801,731015220830,plush-dog-shaped-cat-scratch-pad-with-dangle-toy,"https://www.koleimports.com/media/catalog/product/O/F/OF801.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep your cat busy for hours and save your furniture with this Plush Dog Shaped Cat Scratch Pad featuring a fun plush dog design with a woven sisal scratching surface and a hanging plastic ball with bell toy on an elastic cord. Scratcher can be hung on a door with hanging loop or laid flat on the ground. Helps sharpen cat's claws and provides necessary exercise. Measures approximately 17"" x 9"". Comes packaged with a wrap around.",,5.16,"4.3,3.91",3.91,"Closeouts, Pet Supplies, Pet Furniture, Specials",IN_STOCK
31481,Light-Up Dog Collar Countertop Display,OF890,731015221776,light-up-dog-collar-countertop-display,"https://www.koleimports.com/media/catalog/product/O/F/OF890.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep your dog safely seen at night with this Light-Up Dog Collar featuring a durable nylon collar with a brightly colored paw print plastic overlay with 3 light settings (quick flashing, slow flashing and solid light) that operate with the push of a button. Collar has a strong plastic clasp and a metal leash loop.  Measures approximately 1"" wide.  Comes in assorted colors and sizes (15"", 17"" and 19"" long). Button cell batteries included. Comes packaged on a hanging panel.  Countertop display comes with 48 pieces.,Light-Up Dog Collar Countertop Display,",,2.39,,2.39,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45743,Squeaky Tennis Ball with Ribbon Tails Dog Toy,DI627,731015274215,squeaky-tennis-ball-with-ribbon-tails-dog-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI627.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Pet Products Squeaky Tennis Ball with Ribbon Tails Dog Toy is perfect for your eccentric pal. Great for fetching, chewing and gnawing. The tennis ball is pack with hours of action and fun and it features multicolor ribbons. Get the attention of your pet with the squeaky noise. It comes packaged with a cable strap and hanging panel for display. It comes in assorted colors: blue, green and purple.,Squeaky Tennis Ball with Ribbon Tails Dog Toy,",,1.76,"1.46,1.33",1.33,"Pet Supplies, Pet Toys",IN_STOCK
30256,Pet Brush & Comb Set,OF420,731015215577,pet-brush-comb-set,"https://www.koleimports.com/media/catalog/product/O/F/OF420.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect to use on cats or dogs, this 2-piece Pet Brush & Comb Set features a fine-tooth metal flea comb with a comfortable, non-slip plastic handle and a gentle nylon bristle brush with a contoured wooden handle. Both brushes have hanging holes on handles for easy storage.  Comb measures approximately 8"" long and brush is approximately 7"" long.  Comes packaged to a tie card.,Pet Brush & Comb Set,",,3.67,"3.06,2.78",2.78,"Pet Supplies, Pet Grooming",IN_STOCK
6764,Double Dog Dish,DI467,731015194865,double-dog-dish,"https://www.koleimports.com/media/catalog/product/D/I/DI467.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Feeding your dog is made simpler with this Double Dog Dish. Two sections allow for food and water, dry and wet food or feeding two dogs. One section measures approximately 4"" x 4.25"" x 1.5"" deep and the other is approximately 4"" x 3.25"" x 1.5"" deep. Lightweight and easy to clean. Measures approximately 10"" x 5.5"" x 2.5"". Comes in assorted colors. Comes loose.,Double Dog Dish,Plato De Perro",,1.15,"0.96,0.87",0.87,"Pet Supplies, Pet Bowls, Feeders & Waterers",IN_STOCK
54723,"25"" Pull Rope Dog Toy with Spike Center Ball Chew",GE488,731015277148,pet-toy-ge488,"https://www.koleimports.com/media/catalog/product/G/E/GE488.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Your pup or dog would love this tug-of-war style rope dog toy with a chewy rubber spiked ball in the center for them to tug while you pull. Perfect for playing with your dog in the backyard or in the house. The dog could even play alone with the rubber toy in the middle, and the toy could even be great for fetch at the dog park! It comes packaged attached to a hangtag and measures approximately 25"" long. The rope is dark pink with black stitching, and the ball is red. ,25"" Pull Rope Dog Toy with Spike Center Ball Chew,",,8.4,"7,6.36",6.36,"Pet Supplies, Pet Toys",IN_STOCK
45733,5 Knot Rope Dog Pull Toy,DI617,731015274116,5-knot-rope-dog-pull-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI617.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Whether you're at home or spending a day at the park, the 5 Knot Rope Dog Pull Toy will provide your dog with hours of entertainment.  This heavyweight rope is durable, thick and has 5 knots for gnawing and pulling. Twisted rope and knots help keep doggie teeth healthy. Comes in 2 assorted colors and packaged on a durable hanging card.  Rope measures a little over 3' long.  ,5 Knot Rope Dog Pull Toy,",,5.64,"4.7,4.27",4.27,"Pet Supplies, Pet Toys",IN_STOCK
6556,Nylon Adjustable Dog Collar,DI044,731015024445,nylon-adjustable-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI044_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Secure your dog on walks with this Nylon Adjustable Dog Collar made with durable material in basic solid colors that match dog leashes you may already have. Collars have sturdy metal leash hooks and buckles. Fits neck size up to 20"".  Measures approximately 3/4"" wide and can expand to 24 1/4"". Comes in assorted colors. Comes packaged to a tie card.,Nylon Adjustable Dog Collar,Collar Para Mascota Ajustable",,1.11,"0.92,0.84",0.84,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
45742,Rope Dog Pull with Tennis Ball,DI626,731015274208,rope-dog-pull-with-tennis-ball,"https://www.koleimports.com/media/catalog/product/D/I/DI626.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Duke's Pet Products Rope Dog Pull with Tennis Ball is perfect for playing with your pet daily. Ideal for fetching, tossing, and gnawing,  the rope dog pull features two paw print tennis balls connected to a coiled cotton rope with a large loop for throwing. Measures approximately 28"" long. Comes in assorted colors: orange, red, green. It comes packaged to a hanging panel.,Rope Dog Pull with Tennis Ball,",,1.68,"1.4,1.27",1.27,"Pet Supplies, Pet Toys",IN_STOCK
45568,Camouflage Dog Tug Toy with Rope Handle,DI594,731015273065,camouflage-dog-tug-toy-with-rope-handle,"https://www.koleimports.com/media/catalog/product/D/I/DI594.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Be prepared to have the best tug of war match with your dog with this Camouflage Dog Tug Toy. One end has a rope for your grip while your furbaby can pull and gnaw on the other end.  Toy has a cotton blend rope handle, with a nylon body stuffed with plush and a plastic squeaker to make your pet really go wild.  Comes packaged on a hanging panel.  Toy measures approximately  15.5"" from end to end.,Camouflage Dog Tug Toy with Rope Handle,",,5.39,"4.49,4.08",4.08,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
31842,Large Size Round Plastic Pet Bowl,DI436,731015223879,large-size-round-plastic-pet-bowl,"https://www.koleimports.com/media/catalog/product/D/I/DI436.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for food or water, this Large Size Round Plastic Pet Bowl features a simple, classic design made of durable plastic in attractive colors. Holds 1.8 liters. Measures approximately 12.75"" x 3.75"" x 9.5"". Comes in assorted colors. Comes loose with a UPC label.,Large Size Round Plastic Pet Bowl,",,1.57,"1.31,1.19",1.19,"Closeouts, Pet Supplies, Pet Bowls, Feeders & Waterers, Specials",IN_STOCK
38834,Studded Silicone Dog Collar,DI251,731015252695,studded-silicone-dog-collar,"https://www.koleimports.com/media/catalog/product/D/I/DI251.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for small to medium size dogs, this Studded Silicone Dog Collar features a flexible, soft plastic adjustable collar with metal bone or paw studs and metal hardware. Fits necks up to 16"". Measures approximately 17.75"" long x 0.75"" wide. Comes in assorted colors: green and pink. Comes packaged with a hang tag.,Studded Silicone Dog Collar,",,1.37,"1.14,1.04",1.04,"Pet Supplies, Collars, Leashes & Harnesses",IN_STOCK
